,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
862,BEING MORTAL,Atul Gawande,Metropolitan/ Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-01-25,14
863,WHAT IF?,Randall Munroe,Houghton Mifflin Harcourt,0544272994,9780544272996,Hardcover Nonfiction,2015-01-25,19
864,NOT THAT KIND OF GIRL,Lena Dunham,Random House,081299499X,9780812994995,Hardcover Nonfiction,2015-01-25,15
865,41,George W Bush,Crown,0553447785,9780553447781,Hardcover Nonfiction,2015-01-25,9
866,AMERICA'S BITTER PILL,Steven Brill,Random House,081299695X,9780812996951,Hardcover Nonfiction,2015-01-25,1
867,DEEP DOWN DARK,Héctor Tobar,"Farrar, Straus & Giroux",0374280606,9780374280604,Hardcover Nonfiction,2015-01-25,4
868,IT WAS ME ALL ALONG,Andie Mitchell,Clarkson Potter,0770433243,9780770433246,Hardcover Nonfiction,2015-01-25,1
869,UNBROKEN,Laura Hillenbrand,Random House,1400064163,9781400064168,Hardcover Nonfiction,2015-01-25,190
870,SILVER SCREEN FIEND,Patton Oswalt,Scribner,1451673213,9781451673210,Hardcover Nonfiction,2015-01-25,1
871,THE INNOVATORS,Walter Isaacson,Simon & Schuster,147670869X,9781476708690,Hardcover Nonfiction,2015-01-25,13
872,"DON'T GIVE UP, DON'T GIVE IN",Louis Zamperini and David Rensin,Dey Street/Morrow,0062368338,9780062368331,Hardcover Nonfiction,2015-01-25,2
873,HUMANS OF NEW YORK,Brandon Stanton,St. Martin's,1250038820,9781250038821,Hardcover Nonfiction,2015-01-25,28
874,THE ANDY COHEN DIARIES,Andy Cohen,Holt,1627792287,9781627792288,Hardcover Nonfiction,2015-01-25,9
875,SMALL VICTORIES,Anne Lamott,Riverhead,1594486298,9781594486296,Hardcover Nonfiction,2015-01-25,9
876,THINGS THAT MATTER,Charles Krauthammer,Crown Forum,0385349173,9780385349178,Hardcover Nonfiction,2015-01-25,0
877,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322407,9780316322409,Hardcover Nonfiction,2015-01-25,0
878,CAPITAL IN THE TWENTY-FIRST CENTURY,Thomas Piketty,Belknap/Harvard University,067443000X,9780674430006,Hardcover Nonfiction,2015-01-25,0
879,THIS CHANGES EVERYTHING,Naomi Klein,Simon & Schuster,1451697384,9781451697384,Hardcover Nonfiction,2015-01-25,0
880,GONE GIRL,Gillian Flynn,Broadway,0307588378,9780307588371,Trade Fiction Paperback,2015-01-25,38
881,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0061122416,9780061122415,Trade Fiction Paperback,2015-01-25,338
882,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-01-25,73
883,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-01-25,11
884,FIFTY SHADES OF GREY,E L James,Vintage,0345803485,9780345803481,Trade Fiction Paperback,2015-01-25,137
885,STILL ALICE,Lisa Genova,Gallery Books,1439102813,9781439102817,Trade Fiction Paperback,2015-01-25,15
886,SHARP OBJECTS,Gillian Flynn,Broadway,0307341550,9780307341556,Trade Fiction Paperback,2015-01-25,39
887,DARK PLACES,Gillian Flynn,Broadway,0307341577,9780307341570,Trade Fiction Paperback,2015-01-25,76
888,MR. MERCEDES,Stephen King,Gallery Books,1476754470,9781476754475,Trade Fiction Paperback,2015-01-25,1
889,THE STORIED LIFE OF A. J. FIKRY,Gabrielle Zevin,Algonquin,1616204516,9781616204518,Trade Fiction Paperback,2015-01-25,5
890,THE ROSIE PROJECT,Graeme Simsion,Simon & Schuster,1476729093,9781476729091,Trade Fiction Paperback,2015-01-25,0
891,AMERICANAH,Chimamanda Ngozi Adichie,Anchor,0307455920,9780307455925,Trade Fiction Paperback,2015-01-25,0
892,INHERENT VICE,Thomas Pynchon,Penguin,0143117564,9780143117568,Trade Fiction Paperback,2015-01-25,0
893,ME BEFORE YOU,Jojo Moyes,Penguin,0143124544,9780143124542,Trade Fiction Paperback,2015-01-25,0
894,WHAT ALICE FORGOT,Liane Moriarty,Berkley,0425247449,9780425247440,Trade Fiction Paperback,2015-01-25,0
895,THE LIGHT BETWEEN OCEANS,M L Stedman,Scribner,1451681755,9781451681758,Trade Fiction Paperback,2015-01-25,0
896,THE STRANGE LIBRARY,Haruki Murakami,Knopf,0385354304,9780385354301,Trade Fiction Paperback,2015-01-25,0
897,THE OCEAN AT THE END OF THE LANE,Neil Gaiman,Morrow/HarperCollins,0062255665,9780062255662,Trade Fiction Paperback,2015-01-25,0
898,MY BRILLIANT FRIEND,Elena Ferrante,Europa Editions,1609450787,9781609450786,Trade Fiction Paperback,2015-01-25,0
899,STILL LIFE WITH BREAD CRUMBS,Anna Quindlen,Random House,0812976894,9780812976892,Trade Fiction Paperback,2015-01-25,0
900,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-01-25,24
901,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Paperback Nonfiction,2015-01-25,62
902,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-01-25,94
903,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-01-25,33
904,10% HAPPIER,Dan Harris,Dey St.,0062265431,9780062265432,Paperback Nonfiction,2015-01-25,2
905,THE SIXTH EXTINCTION,Elizabeth Kolbert,Picador,1250062187,9781250062185,Paperback Nonfiction,2015-01-25,1
906,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2015-01-25,50
907,A BRIEF HISTORY OF TIME,Stephen Hawking,Bantam,0553380168,9780553380163,Paperback Nonfiction,2015-01-25,7
908,CITIZEN,Claudia Rankine,Graywolf,1555976905,9781555976903,Paperback Nonfiction,2015-01-25,1
909,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-01-25,74
910,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2015-01-25,0
911,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-01-25,0
912,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-01-25,0
913,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-01-25,0
914,BOSSYPANTS,Tina Fey,"Back Bay/Little, Brown",0316056898,9780316056892,Paperback Nonfiction,2015-01-25,0
915,LONE SURVIVOR,Marcus Luttrell with Patrick Robinson,"Back Bay/Little, Brown",031632406X,9780316324069,Paperback Nonfiction,2015-01-25,0
916,IS EVERYONE HANGING OUT WITHOUT ME?,Mindy Kaling,Three Rivers,0307886271,9780307886279,Paperback Nonfiction,2015-01-25,0
917,PROOF OF HEAVEN,Eben Alexander,Simon & Schuster,1451695195,9781451695199,Paperback Nonfiction,2015-01-25,0
918,BRAIN ON FIRE,Susannah Cahalan,Simon & Schuster,1451621388,9781451621389,Paperback Nonfiction,2015-01-25,0
919,ALAN TURING: THE ENIGMA,Andrew Hodges,Princeton University,069116472X,9780691164724,Paperback Nonfiction,2015-01-25,0
920,THE 20/20 DIET,Phil McGraw,Bird Street,1939457319,9781939457318,Advice How-To and Miscellaneous,2015-01-25,1
921,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-01-25,11
922,ZERO BELLY DIET,David Zinczenko,Ballantine,0345547950,9780345547958,Advice How-To and Miscellaneous,2015-01-25,1
923,MONEY: MASTER THE GAME,Tony Robbins,Simon & Schuster,1476757801,9781476757803,Advice How-To and Miscellaneous,2015-01-25,8
924,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-01-25,16
925,MAKE IT AHEAD!,Ina Garten,Clarkson Potter,0307464881,9780307464880,Advice How-To and Miscellaneous,2015-01-25,11
926,THUG KITCHEN,the staff of Thug Kitchen,Rodale,1623363586,9781623363581,Advice How-To and Miscellaneous,2015-01-25,14
927,THE 100,Jorge Cruise,Morrow/HarperCollins,0062249126,9780062249128,Advice How-To and Miscellaneous,2015-01-25,14
928,THE SKINNYTASTE COOKBOOK,Gina Homolka with Heather K Jones,Clarkson Potter,0385345623,9780385345620,Advice How-To and Miscellaneous,2015-01-25,11
929,THE DASH DIET YOUNGER YOU,Marla Heller,Grand Central Life & Style,1455554545,9781455554546,Advice How-To and Miscellaneous,2015-01-25,1
930,IT STARTS WITH FOOD,Dallas and Melissa Hartwig,Victory Belt,1628600543,9781628600544,Advice How-To and Miscellaneous,2015-01-25,0
931,THE MOTIVATION MANIFESTO,Brendon Burchard,Hay House,1401948073,9781401948078,Advice How-To and Miscellaneous,2015-01-25,0
932,THE DASH DIET WEIGHT LOSS SOLUTION,Marla Heller,Grand Central Life & Style,145551277X,9781455512775,Advice How-To and Miscellaneous,2015-01-25,0
933,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-01-25,0
934,THE WORLD OF ICE AND FIRE,"George R R Martin, Elio M García Jr and Linda Antonsson",Bantam,0553805444,9780553805444,Advice How-To and Miscellaneous,2015-01-25,0
935,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,0802473156,9780802473158,Advice How-To and Miscellaneous,2015-01-25,0
936,"LIVING WELL, SPENDING LESS",Ruth Soukup,Zondervan,None,9780310337737,Advice How-To and Miscellaneous,2015-01-25,0
937,WHAT I KNOW FOR SURE,Oprah Winfrey,Flatiron,1250054052,9781250054050,Advice How-To and Miscellaneous,2015-01-25,0
938,PLENTY MORE,Yotam Ottolenghi,Ten Speed,1607746212,9781607746218,Advice How-To and Miscellaneous,2015-01-25,0
939,TWELVE RECIPES,Cal Peternell,Morrow,0062270303,9780062270306,Advice How-To and Miscellaneous,2015-01-25,0
940,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-01-25,15
941,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-01-25,81
942,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-01-25,174
943,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-01-25,171
944,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-01-25,51
945,THE PIGEON NEEDS A BATH!,Mo Willems,Hyperion,1423190874,9781423190875,Picture Books,2015-01-25,32
946,ONCE UPON AN ALPHABET,Oliver Jeffers,Philomel,0399167919,9780399167911,Picture Books,2015-01-25,8
947,SAM & DAVE DIG A HOLE,Mac Barnett,Candlewick,0763662291,9780763662295,Picture Books,2015-01-25,2
948,MIX IT UP!,Hervé Tullet,Handprint/Chronicle,1452137358,9781452137353,Picture Books,2015-01-25,13
949,A BIG GUY TOOK MY BALL!,Mo Willems,Disney-Hyperion,1423174917,9781423174912,Picture Books,2015-01-25,16
950,THE MAZE RUNNER,James Dashner,Random House Publishing,0375893776,9780375893773,Series Books,2015-01-25,118
951,DIVERGENT,Veronica Roth,HarperCollins Publishers,0062077015,9780062077011,Series Books,2015-01-25,64
952,DIARY OF A WIMPY KID,and   Jeff Kinney,Abrams Books,141971189X,9781419711893,Series Books,2015-01-25,305
953,THE ARCANA CHRONICLES,Kresley Cole,Simon & Schuster,1481423479,9781481423472,Series Books,2015-01-25,1
954,THE HUNGER GAMES,Suzanne Collins,Scholastic,0545229936,9780545229937,Series Books,2015-01-25,220
955,THE SELECTION,Kiera Cass,HarperTeen,0062060015,9780062060013,Series Books,2015-01-25,22
956,HEROES OF OLYMPUS,Rick Riordan,Disney Publishing Worldwide,1423146735,9781423146735,Series Books,2015-01-25,87
957,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt Publishing,0544336267,9780544336261,Series Books,2015-01-25,71
958,WINGS OF FIRE,Tui T. Sutherland,Scholastic,0545685346,9780545685344,Series Books,2015-01-25,4
959,SPLINTERED,A G Howard,Abrams Books,None,9781613126936,Series Books,2015-01-25,1
