,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
651,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Combined Print and E-Book Nonfiction,2015-08-30,45
652,OUTLIERS,Malcolm Gladwell,"Little, Brown",0316017930,9780316017930,Combined Print and E-Book Nonfiction,2015-08-30,51
653,WILD,Cheryl Strayed,Knopf,0307957659,9780307957658,Combined Print and E-Book Nonfiction,2015-08-30,120
654,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Combined Print and E-Book Nonfiction,2015-08-30,211
655,THE BILLION DOLLAR SPY,David E Hoffman,Doubleday,0385537611,9780385537612,Combined Print and E-Book Nonfiction,2015-08-30,0
656,MY FIGHT / YOUR FIGHT,Ronda Rousey with Maria Burns Ortiz,Regan Arts,1941393268,9781941393260,Combined Print and E-Book Nonfiction,2015-08-30,0
657,A WALK IN THE WOODS,Bill Bryson,Broadway,0307717836,9780307717832,Combined Print and E-Book Nonfiction,2015-08-30,0
658,BARBARIAN DAYS,William Finnegan,Penguin Press,1594203474,9781594203473,Combined Print and E-Book Nonfiction,2015-08-30,0
659,SICK IN THE HEAD,Judd Apatow,Random House,0812997573,9780812997576,Combined Print and E-Book Nonfiction,2015-08-30,0
660,GO SET A WATCHMAN,Harper Lee,Harper,0062409859,9780062409850,Hardcover Fiction,2015-08-30,5
661,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1594633665,9781594633669,Hardcover Fiction,2015-08-30,31
662,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-08-30,67
663,ALERT,James Patterson and Michael Ledwidge,"Little, Brown",0316407038,9780316407038,Hardcover Fiction,2015-08-30,2
664,SILVER LININGS,Debbie Macomber,Ballantine,0553391798,9780553391794,Hardcover Fiction,2015-08-30,1
665,CIRCLING THE SUN,Paula McLain,Ballantine,0345534182,9780345534187,Hardcover Fiction,2015-08-30,3
666,WHO DO YOU LOVE,Jennifer Weiner,Atria,145161781X,9781451617818,Hardcover Fiction,2015-08-30,1
667,THE NIGHTINGALE,Kristin Hannah,St. Martin's,0312577222,9780312577223,Hardcover Fiction,2015-08-30,28
668,LUCKIEST GIRL ALIVE,Jessica Knoll,Simon & Schuster,1476789630,9781476789637,Hardcover Fiction,2015-08-30,14
669,THE ENGLISH SPY,Daniel Silva,Harper,0062320130,9780062320131,Hardcover Fiction,2015-08-30,7
670,"IN A DARK, DARK WOOD",Ruth Ware,Scout Press,1501112317,9781501112317,Hardcover Fiction,2015-08-30,1
671,THE MARRIAGE OF OPPOSITES,Alice Hoffman,Simon & Schuster,1451693591,9781451693591,Hardcover Fiction,2015-08-30,2
672,DEVIL'S BRIDGE,Linda Fairstein,Dutton,0525953892,9780525953890,Hardcover Fiction,2015-08-30,1
673,FOOL'S QUEST,Robin Hobb,Del Rey,0553392921,9780553392920,Hardcover Fiction,2015-08-30,1
674,CODE OF CONDUCT,Brad Thor,Emily Bestler/Atria,147671715X,9781476717159,Hardcover Fiction,2015-08-30,6
675,THE LITTLE PARIS BOOKSHOP,Nina George,Crown,0553418777,9780553418774,Hardcover Fiction,2015-08-30,6
676,BADLANDS,C J Box,Minotaur,0312583214,9780312583217,Hardcover Fiction,2015-08-30,0
677,WIND/PINBALL,Haruki Murakami,Knopf,0385352123,9780385352123,Hardcover Fiction,2015-08-30,0
678,ARMADA,Ernest Cline,Crown,0804137250,9780804137256,Hardcover Fiction,2015-08-30,0
679,KITCHENS OF THE GREAT MIDWEST,J Ryan Stradal,Pamela Dorman/Viking,052542914X,9780525429142,Hardcover Fiction,2015-08-30,0
680,PLUNDER AND DECEIT,Mark R Levin,Threshold Editions,1451606303,9781451606300,Hardcover Nonfiction,2015-08-30,2
681,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,Spiegel & Grau,0812993543,9780812993547,Hardcover Nonfiction,2015-08-30,5
682,YOU'RE NEVER WEIRD ON THE INTERNET (ALMOST),Felicia Day,Touchstone,1476785651,9781476785653,Hardcover Nonfiction,2015-08-30,1
683,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Hardcover Nonfiction,2015-08-30,15
684,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Hardcover Nonfiction,2015-08-30,9
685,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-08-30,45
686,DEAD WAKE,Erik Larson,Crown,0307408868,9780307408860,Hardcover Nonfiction,2015-08-30,23
687,BARBARIAN DAYS,William Finnegan,Penguin Press,1594203474,9781594203473,Hardcover Nonfiction,2015-08-30,4
688,MY FIGHT / YOUR FIGHT,Ronda Rousey with Maria Burns Ortiz,Regan Arts,1941393268,9781941393260,Hardcover Nonfiction,2015-08-30,2
689,DOWN THE RABBIT HOLE,Holly Madison,Dey Street/Morrow,0062372106,9780062372109,Hardcover Nonfiction,2015-08-30,8
690,THE ROAD TO CHARACTER,David Brooks,Random House,081299325X,9780812993257,Hardcover Nonfiction,2015-08-30,18
691,A FULL LIFE,Jimmy Carter,Simon & Schuster,1501115634,9781501115639,Hardcover Nonfiction,2015-08-30,5
692,VOICES IN THE OCEAN,Susan Casey,Doubleday,0385537301,9780385537308,Hardcover Nonfiction,2015-08-30,2
693,ELON MUSK,Ashlee Vance,Ecco/HarperCollins,0062301233,9780062301239,Hardcover Nonfiction,2015-08-30,11
694,THE OREGON TRAIL,Rinker Buck,Simon & Schuster,1451659164,9781451659160,Hardcover Nonfiction,2015-08-30,7
695,THE BILLION DOLLAR SPY,David E Hoffman,Doubleday,0385537603,9780385537605,Hardcover Nonfiction,2015-08-30,4
696,SICK IN THE HEAD,Judd Apatow,Random House,0812997573,9780812997576,Hardcover Nonfiction,2015-08-30,0
697,"ADIOS, AMERICA!",Ann Coulter,Regnery,1621572676,9781621572671,Hardcover Nonfiction,2015-08-30,0
698,YES PLEASE,Amy Poehler,Dey Street/Morrow,0062268341,9780062268341,Hardcover Nonfiction,2015-08-30,0
699,WHAT IF?,Randall Munroe,Houghton Mifflin Harcourt,0544272994,9780544272996,Hardcover Nonfiction,2015-08-30,0
700,GREY,E L James,Vintage,1101946342,9781101946343,Trade Fiction Paperback,2015-08-30,9
701,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-08-30,42
702,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0062315005,9780062315007,Trade Fiction Paperback,2015-08-30,367
703,BIG LITTLE LIES,Liane Moriarty,Berkley,0425274861,9780425274866,Trade Fiction Paperback,2015-08-30,1
704,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin,0143127551,9780143127550,Trade Fiction Paperback,2015-08-30,11
705,READY PLAYER ONE,Ernest Cline,Broadway,0307887448,9780307887443,Trade Fiction Paperback,2015-08-30,8
706,DARK PLACES,Gillian Flynn,Broadway,0307341577,9780307341570,Trade Fiction Paperback,2015-08-30,93
707,EUPHORIA,Lily King,Grove,0802123708,9780802123701,Trade Fiction Paperback,2015-08-30,10
708,THE GOLDFINCH,Donna Tartt,"Back Bay/Little, Brown",0316055441,9780316055444,Trade Fiction Paperback,2015-08-30,19
709,STATION ELEVEN,Emily St. John Mandel,Vintage,0804172447,9780804172448,Trade Fiction Paperback,2015-08-30,10
710,THE KITE RUNNER,Khaled Hosseini,Riverhead,159463193X,9781594631931,Trade Fiction Paperback,2015-08-30,0
711,SOMEWHERE SAFE WITH SOMEBODY GOOD,Jan Karon,Berkley,042527621X,9780425276211,Trade Fiction Paperback,2015-08-30,0
712,PRIVATE VEGAS,James Patterson and Maxine Paetro,Grand Central,1455515922,9781455515929,Trade Fiction Paperback,2015-08-30,0
713,AMERICANAH,Chimamanda Ngozi Adichie,Anchor,0307455920,9780307455925,Trade Fiction Paperback,2015-08-30,0
714,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-08-30,0
715,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Paperback Nonfiction,2015-08-30,64
716,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Paperback Nonfiction,2015-08-30,296
717,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Paperback Nonfiction,2015-08-30,11
718,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Paperback Nonfiction,2015-08-30,372
719,OUTLIERS,Malcolm Gladwell,"Back Bay/Little, Brown",0316017930,9780316017930,Paperback Nonfiction,2015-08-30,200
720,A WALK IN THE WOODS,Bill Bryson,Broadway,0307717836,9780307717832,Paperback Nonfiction,2015-08-30,94
721,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Paperback Nonfiction,2015-08-30,55
722,WILD,Cheryl Strayed,Vintage,0307476073,9780307476074,Paperback Nonfiction,2015-08-30,124
723,THE NEW JIM CROW,Michelle Alexander,New Press,1595586431,9781595586438,Paperback Nonfiction,2015-08-30,98
724,THE SHORT AND TRAGIC LIFE OF ROBERT PEACE,Jeff Hobbs,Scribner,1476731918,9781476731919,Paperback Nonfiction,2015-08-30,2
725,DAVID AND GOLIATH,Malcolm Gladwell,"Little, Brown",0316204374,9780316204378,Paperback Nonfiction,2015-08-30,0
726,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2015-08-30,0
727,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,Broadway,1400052181,9781400052189,Paperback Nonfiction,2015-08-30,0
728,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,Morrow/HarperCollins,0062376330,9780062376336,Paperback Nonfiction,2015-08-30,0
729,QUIET,Susan Cain,Broadway,0307352153,9780307352156,Paperback Nonfiction,2015-08-30,0
730,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2015-08-30,42
731,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2015-08-30,116
732,SELP-HELF,Miranda Sings,Gallery Books,1501117947,9781501117947,Advice How-To and Miscellaneous,2015-08-30,4
733,BRAIN MAKER,David Perlmutter with Kristin Loberg,"Little, Brown",0316380105,9780316380102,Advice How-To and Miscellaneous,2015-08-30,12
734,THE WHOLE30,Melissa Hartwig and Dallas Hartwig,Houghton Mifflin Harcourt,0544609719,9780544609716,Advice How-To and Miscellaneous,2015-08-30,17
735,DESTINY,T D Jakes,Faith Words,1455553972,9781455553976,Advice How-To and Miscellaneous,2015-08-30,2
736,THE BEST YES,Lysa TerKeurst,Nelson Books/Thomas Nelson,None,9781400205868,Advice How-To and Miscellaneous,2015-08-30,8
737,THE FAST METABOLISM DIET,Haylie Pomroy with Eve Adamson,Harmony,0307986276,9780307986276,Advice How-To and Miscellaneous,2015-08-30,39
738,THE GIFTS OF IMPERFECTION,Brené Brown,Hazelden,159285849X,9781592858491,Advice How-To and Miscellaneous,2015-08-30,55
739,GET WHAT'S YOURS,"Laurence J Kotlikoff, Philip Moeller and Paul Solman",Simon & Schuster,1476772290,9781476772295,Advice How-To and Miscellaneous,2015-08-30,23
740,THUG KITCHEN,the staff of Thug Kitchen,Rodale,1623363586,9781623363581,Advice How-To and Miscellaneous,2015-08-30,0
741,WHAT TO EXPECT WHEN YOU'RE EXPECTING,Heidi Murkoff and Sharon Mazel,Workman,0761148574,9780761148579,Advice How-To and Miscellaneous,2015-08-30,0
742,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2015-08-30,0
743,10-DAY GREEN SMOOTHIE CLEANSE,J J Smith,Atria,1501100106,9781501100109,Advice How-To and Miscellaneous,2015-08-30,0
744,DARING GREATLY,Brené Brown,Avery,1592408419,9781592408412,Advice How-To and Miscellaneous,2015-08-30,0
745,WHAT PET SHOULD I GET?,Dr Seuss,Random House,0553524267,9780553524260,Picture Books,2015-08-30,3
746,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2015-08-30,112
747,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2015-08-30,46
748,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,0811877825,9780811877824,Picture Books,2015-08-30,202
749,PRESS HERE,Hervé Tullet,Handprint/Chronicle,0811879542,9780811879545,Picture Books,2015-08-30,205
750,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2015-08-30,82
751,WAITING IS NOT EASY!,Mo Willems,Hyperion,142319957X,9781423199571,Picture Books,2015-08-30,37
752,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2015-08-30,62
753,PETE THE CAT: I LOVE MY WHITE SHOES,Eric Litwin,Harper/HarperCollins,0061906220,9780061906220,Picture Books,2015-08-30,109
754,I WILL TAKE A NAP!,Mo Willems,Hyperion,1484716302,9781484716304,Picture Books,2015-08-30,10
755,ELEANOR AND PARK,Rainbow Rowell,St. Martin's Griffin,1250012570,9781250012579,Young Adult Hardcover,2015-08-30,1
756,REAWAKENED,Colleen Houck,Delacorte,0385376561,9780385376563,Young Adult Hardcover,2015-08-30,1
757,RED QUEEN,Victoria Aveyard,HarperTeen,0062310631,9780062310637,Young Adult Hardcover,2015-08-30,1
758,WE ALL LOOKED UP,Tommy Wallach,Simon & Schuster,1481418777,9781481418775,Young Adult Hardcover,2015-08-30,1
759,WE WERE LIARS,E. Lockhart,Delacorte,038574126X,9780385741262,Young Adult Hardcover,2015-08-30,1
760,P. S. I STILL LOVE YOU,Jenny Han,Simon & Schuster,144242673X,9781442426733,Young Adult Hardcover,2015-08-30,1
761,ALL THE BRIGHT PLACES,Jennifer Niven,Knopf,0385755880,9780385755887,Young Adult Hardcover,2015-08-30,1
762,FANGIRL,Rainbow Rowell,St. Martin's Griffin,None,9781250073808,Young Adult Hardcover,2015-08-30,1
763,SAINT ANYTHING,Sarah Dessen,Viking,0451474708,9780451474704,Young Adult Hardcover,2015-08-30,1
764,THE INFINITE SEA,Rick Yancey,Putnam,0399162429,9780399162428,Young Adult Hardcover,2015-08-30,1
765,DESCENDANTS,various authors,Disney-Hyperion,1484720970,9781484720974,Series Books,2015-08-30,1
766,THE MAZE RUNNER,James Dashner,Delacorte,0385737955,9780385737951,Series Books,2015-08-30,149
767,GIVER QUARTET,Lois Lowry,Houghton Mifflin Harcourt,0544336267,9780544336261,Series Books,2015-08-30,90
768,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2015-08-30,370
769,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2015-08-30,334
770,DIVERGENT,Veronica Roth,Katherine Tegen,006202406X,9780062024060,Series Books,2015-08-30,95
771,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,141971189X,9781419711893,Series Books,2015-08-30,336
772,THE LAND OF STORIES,Chris Colfer,"Little, Brown",0316406899,9780316406895,Series Books,2015-08-30,10
773,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1442487690,9781442487697,Series Books,2015-08-30,135
774,THE SELECTION,Kiera Cass,HarperTeen,0062349856,9780062349859,Series Books,2015-08-30,52
775,GREY,E L James,Vintage,1101946350,9781101946350,Combined Print and E-Book Fiction,2015-07-26,4
776,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,0698185390,9780698185395,Combined Print and E-Book Fiction,2015-07-26,26
777,NEMESIS,Catherine Coulter,Putnam,None,9780698164895,Combined Print and E-Book Fiction,2015-07-26,1
778,CODE OF CONDUCT,Brad Thor,Emily Bestler/Atria,1476717176,9781476717173,Combined Print and E-Book Fiction,2015-07-26,1
779,EARTH BOUND,Christine Feehan,Jove,None,9780698180529,Combined Print and E-Book Fiction,2015-07-26,1
780,THE ENGLISH SPY,Daniel Silva,Harper,0062320157,9780062320155,Combined Print and E-Book Fiction,2015-07-26,2
781,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Combined Print and E-Book Fiction,2015-07-26,43
782,THE MARTIAN,Andy Weir,Crown,None,9780804139038,Combined Print and E-Book Fiction,2015-07-26,7
783,WHISKEY BEACH,Nora Roberts,Putnam,None,9781101621219,Combined Print and E-Book Fiction,2015-07-26,8
784,THE RUMOR,Elin Hilderbrand,"Little, Brown",0316334502,9780316334501,Combined Print and E-Book Fiction,2015-07-26,4
785,LUCKIEST GIRL ALIVE,Jessica Knoll,Simon & Schuster,1476789657,9781476789651,Combined Print and E-Book Fiction,2015-07-26,9
786,THE NIGHTINGALE,Kristin Hannah,St. Martin's,1466850604,9781466850606,Combined Print and E-Book Fiction,2015-07-26,23
787,TRUTH OR DIE,James Patterson and Howard Roughan,"Little, Brown",0316408735,9780316408738,Combined Print and E-Book Fiction,2015-07-26,3
788,A NEW HOPE,Ron Carr,Mira,1460382072,9781460382073,Combined Print and E-Book Fiction,2015-07-26,2
789,ZOO,James Patterson and Michael Ledwidge,"Little, Brown",0316097438,9780316097437,Combined Print and E-Book Fiction,2015-07-26,6
790,MANWHORE +1,Katy Evans,Gallery,1501101579,9781501101571,Combined Print and E-Book Fiction,2015-07-26,0
791,PROTECTING JESSYKA,Susan Stoker,Susan Stoker,None,A00B00VS3K6IY,Combined Print and E-Book Fiction,2015-07-26,0
792,DARK PLACES,Gillian Flynn,Broadway,0307459926,9780307459923,Combined Print and E-Book Fiction,2015-07-26,0
793,IN THE UNLIKELY EVENT,Judy Blume,Knopf,1101875054,9781101875056,Combined Print and E-Book Fiction,2015-07-26,0
794,QUEEN OF FIRE,Anthony Ryan,Ace,1101612983,9781101612989,Combined Print and E-Book Fiction,2015-07-26,0
795,DOWN THE RABBIT HOLE,Holly Madison,Dey Street,0062372122,9780062372123,Combined Print and E-Book Nonfiction,2015-07-26,3
796,THE BOYS IN THE BOAT,Daniel James Brown,Penguin,0143125478,9780143125471,Combined Print and E-Book Nonfiction,2015-07-26,60
797,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Combined Print and E-Book Nonfiction,2015-07-26,4
798,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Combined Print and E-Book Nonfiction,2015-07-26,10
799,DEAD WAKE,Erik Larson,Crown,0307408868,9780307408860,Combined Print and E-Book Nonfiction,2015-07-26,18
800,I AM MALALA,Malala Yousafzai with Christina Lamb,"Little, Brown",0316322423,9780316322423,Combined Print and E-Book Nonfiction,2015-07-26,21
801,"LIAR, TEMPTRESS, SOLDIER, SPY",Karen Abbott,Harper,006209291X,9780062092915,Combined Print and E-Book Nonfiction,2015-07-26,1
802,A FULL LIFE,Jimmy Carter,Simon & Schuster,1501115634,9781501115639,Combined Print and E-Book Nonfiction,2015-07-26,1
803,OUTLIERS,Malcolm Gladwell,"Little, Brown",0316017930,9780316017930,Combined Print and E-Book Nonfiction,2015-07-26,47
804,THE BILLION DOLLAR SPY,David E Hoffman,Doubleday,0385537611,9780385537612,Combined Print and E-Book Nonfiction,2015-07-26,1
805,LET'S TAKE THE LONG WAY HOME,Gail Caldwell,Random House,1588369897,9781588369895,Combined Print and E-Book Nonfiction,2015-07-26,1
806,THE OREGON TRAIL,Rinker Buck,Simon & Schuster,1451659164,9781451659160,Combined Print and E-Book Nonfiction,2015-07-26,1
807,A TIME FOR TRUTH,Ted Cruz,Broadside/HarperCollins,0062365614,9780062365613,Combined Print and E-Book Nonfiction,2015-07-26,1
808,FOUNDING MOTHERS,Cokie Roberts,HarperCollins,0061867462,9780061867460,Combined Print and E-Book Nonfiction,2015-07-26,1
809,THE DEVIL IN THE WHITE CITY,Erik Larson,Vintage,0375725601,9780375725609,Combined Print and E-Book Nonfiction,2015-07-26,7
810,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Combined Print and E-Book Nonfiction,2015-07-26,0
811,"ADIOS, AMERICA!",Ann Coulter,Regnery,1621572676,9781621572671,Combined Print and E-Book Nonfiction,2015-07-26,0
812,WILD,Cheryl Strayed,Knopf,0307957659,9780307957658,Combined Print and E-Book Nonfiction,2015-07-26,0
813,UNBROKEN,Laura Hillenbrand,Random House,0812974492,9780812974492,Combined Print and E-Book Nonfiction,2015-07-26,0
814,THE GLASS CASTLE,Jeannette Walls,Scribner,074324754X,9780743247542,Combined Print and E-Book Nonfiction,2015-07-26,0
815,THE GIRL ON THE TRAIN,Paula Hawkins,Riverhead,1594633665,9781594633669,Hardcover Fiction,2015-07-26,26
816,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Scribner,1476746583,9781476746586,Hardcover Fiction,2015-07-26,62
817,CODE OF CONDUCT,Brad Thor,Emily Bestler/Atria,147671715X,9781476717159,Hardcover Fiction,2015-07-26,1
818,THE ENGLISH SPY,Daniel Silva,Harper,0062320130,9780062320131,Hardcover Fiction,2015-07-26,2
819,NEMESIS,Catherine Coulter,Putnam,0399171274,9780399171277,Hardcover Fiction,2015-07-26,1
820,TRUTH OR DIE,James Patterson and Howard Roughan,"Little, Brown",0316407011,9780316407014,Hardcover Fiction,2015-07-26,3
821,FINDERS KEEPERS,Stephen King,Scribner,1501100076,9781501100079,Hardcover Fiction,2015-07-26,6
822,LUCKIEST GIRL ALIVE,Jessica Knoll,Simon & Schuster,1476789630,9781476789637,Hardcover Fiction,2015-07-26,9
823,THE RUMOR,Elin Hilderbrand,"Little, Brown",0316334529,9780316334525,Hardcover Fiction,2015-07-26,4
824,THE NIGHTINGALE,Kristin Hannah,St. Martin's,0312577222,9780312577223,Hardcover Fiction,2015-07-26,23
825,THE MELODY LINGERS ON,Mary Higgins Clark,Simon & Schuster,1476749116,9781476749112,Hardcover Fiction,2015-07-26,3
826,IN THE UNLIKELY EVENT,Judy Blume,Knopf,1101875046,9781101875049,Hardcover Fiction,2015-07-26,6
827,TOM CLANCY UNDER FIRE,Grant Blackwood,Putnam,039917575X,9780399175756,Hardcover Fiction,2015-07-26,4
828,THE PRESIDENT'S SHADOW,Brad Meltzer,Grand Central,044655393X,9780446553933,Hardcover Fiction,2015-07-26,4
829,THE LITTLE PARIS BOOKSHOP,Nina George,Crown,0553418777,9780553418774,Hardcover Fiction,2015-07-26,2
830,COUNTRY,Danielle Steel,Delacorte,0345531000,9780345531001,Hardcover Fiction,2015-07-26,0
831,STAR WARS: DARK DISCIPLE,Christie Golden,LucasBooks,0345511530,9780345511539,Hardcover Fiction,2015-07-26,0
832,WICKED CHARMS,Janet Evanovich and Phoef Sutton,Bantam,0553392719,9780553392715,Hardcover Fiction,2015-07-26,0
833,RADIANT ANGEL,Nelson DeMille,Grand Central,0446580856,9780446580854,Hardcover Fiction,2015-07-26,0
834,THE CARTEL,Don Winslow,Knopf,1101874996,9781101874998,Hardcover Fiction,2015-07-26,0
835,THE WRIGHT BROTHERS,David McCullough,Simon & Schuster,1476728747,9781476728742,Hardcover Nonfiction,2015-07-26,10
836,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,Penguin Press,1594206279,9781594206276,Hardcover Nonfiction,2015-07-26,4
837,DOWN THE RABBIT HOLE,Holly Madison,Dey Street/Morrow,0062372106,9780062372109,Hardcover Nonfiction,2015-07-26,3
838,A FULL LIFE,Jimmy Carter,Simon & Schuster,1501115634,9781501115639,Hardcover Nonfiction,2015-07-26,1
839,DEAD WAKE,Erik Larson,Crown,0307408868,9780307408860,Hardcover Nonfiction,2015-07-26,18
840,"ADIOS, AMERICA!",Ann Coulter,Regnery,1621572676,9781621572671,Hardcover Nonfiction,2015-07-26,6
841,A TIME FOR TRUTH,Ted Cruz,Broadside/HarperCollins,0062365614,9780062365613,Hardcover Nonfiction,2015-07-26,1
842,BEING MORTAL,Atul Gawande,Metropolitan/Holt,0805095152,9780805095159,Hardcover Nonfiction,2015-07-26,40
843,THE ROAD TO CHARACTER,David Brooks,Random House,081299325X,9780812993257,Hardcover Nonfiction,2015-07-26,13
844,THE OREGON TRAIL,Rinker Buck,Simon & Schuster,1451659164,9781451659160,Hardcover Nonfiction,2015-07-26,2
845,SICK IN THE HEAD,Judd Apatow,Random House,0812997573,9780812997576,Hardcover Nonfiction,2015-07-26,4
846,THE QUARTET,Joseph J Ellis,Knopf,0385353405,9780385353403,Hardcover Nonfiction,2015-07-26,8
847,THE BILLION DOLLAR SPY,David E Hoffman,Doubleday,0385537603,9780385537605,Hardcover Nonfiction,2015-07-26,1
848,ALLY,Michael B Oren,Random House,0812996410,9780812996418,Hardcover Nonfiction,2015-07-26,2
849,ELON MUSK,Ashlee Vance,Ecco/HarperCollins,0062301233,9780062301239,Hardcover Nonfiction,2015-07-26,8
850,PRIMATES OF PARK AVENUE,Wednesday Martin,Simon & Schuster,1476762627,9781476762623,Hardcover Nonfiction,2015-07-26,6
851,LIFE IS SHORT (NO PUN INTENDED),Jennifer Arnold and Bill Klein,Howard,1476794707,9781476794709,Hardcover Nonfiction,2015-07-26,0
852,AND THE GOOD NEWS IS ...,Dana Perino,Twelve,1455584908,9781455584901,Hardcover Nonfiction,2015-07-26,0
853,H IS FOR HAWK,Helen Macdonald,Grove,0802123414,9780802123411,Hardcover Nonfiction,2015-07-26,0
854,IT'S A LONG STORY,Willie Nelson with David Ritz,"Little, Brown",0316403555,9780316403559,Hardcover Nonfiction,2015-07-26,0
855,GREY,E L James,Vintage,1101946342,9781101946343,Trade Fiction Paperback,2015-07-26,4
856,THE MARTIAN,Andy Weir,Broadway,0553418025,9780553418026,Trade Fiction Paperback,2015-07-26,37
857,THE ALCHEMIST,Paulo Coelho,HarperOne/HarperCollins,0062315005,9780062315007,Trade Fiction Paperback,2015-07-26,362
858,THE VACATIONERS,Emma Straub,Riverhead,1594633886,9781594633881,Trade Fiction Paperback,2015-07-26,5
859,DARK PLACES,Gillian Flynn,Broadway,0307341577,9780307341570,Trade Fiction Paperback,2015-07-26,88
860,EVERYTHING I NEVER TOLD YOU,Celeste Ng,Penguin,0143127551,9780143127550,Trade Fiction Paperback,2015-07-26,6
861,THE GOLDFINCH,Donna Tartt,"Back Bay/Little, Brown",0316055441,9780316055444,Trade Fiction Paperback,2015-07-26,14
862,STATION ELEVEN,Emily St. John Mandel,Vintage,0804172447,9780804172448,Trade Fiction Paperback,2015-07-26,6
863,EUPHORIA,Lily King,Grove,0802123708,9780802123701,Trade Fiction Paperback,2015-07-26,8
864,THE INVENTION OF WINGS,Sue Monk Kidd,Penguin,0143121707,9780143121701,Trade Fiction Paperback,2015-07-26,10
865,READY PLAYER ONE,Ernest Cline,Broadway,0307887448,9780307887443,Trade Fiction Paperback,2015-07-26,0
866,THE HUSBAND'S SECRET,Liane Moriarty,Berkley,0425267725,9780425267721,Trade Fiction Paperback,2015-07-26,0
867,ORPHAN TRAIN,Christina Baker Kline,Morrow/HarperCollins,0061950726,9780061950728,Trade Fiction Paperback,2015-07-26,0
868,LEAVING TIME,Jodi Picoult,Ballantine,0345544943,9780345544940,Trade Fiction Paperback,2015-07-26,0
869,THE ROSIE PROJECT,Graeme Simsion,Simon & Schuster,1476729093,9781476729091,Trade Fiction Paperback,2015-07-26,0
870,AMERICANAH,Chimamanda Ngozi Adichie,Anchor,0307455920,9780307455925,Trade Fiction Paperback,2015-07-26,0
871,GONE GIRL,Gillian Flynn,Broadway,0307588378,9780307588371,Trade Fiction Paperback,2015-07-26,0
