,Title,Author,Publisher,Primary ISBN10,Primary ISBN13,NYT List,NYT List Published Date,Weeks on NYT List
1472,CIRCE,Madeline Miller,"Little, Brown",0316556343,9780316556347,Hardcover Fiction,2019-03-17,13
1473,THE GREAT ALONE,Kristin Hannah,St. Martin's,0312577230,9780312577230,Hardcover Fiction,2019-03-17,21
1474,CONNECTIONS IN DEATH,JD Robb,St. Martin's,1250201578,9781250201577,Hardcover Fiction,2019-03-17,4
1475,BECOMING,Michelle Obama,Crown,1524763136,9781524763138,Hardcover Nonfiction,2019-03-17,16
1476,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Hardcover Nonfiction,2019-03-17,54
1477,THE THREAT,Andrew G McCabe,St. Martin's,1250207576,9781250207579,Hardcover Nonfiction,2019-03-17,2
1478,WOMEN ROWING NORTH,Mary Pipher,Bloomsbury,1632869608,9781632869609,Hardcover Nonfiction,2019-03-17,7
1479,GRATEFUL AMERICAN,Gary Sinise with Marcus Brotherton,Thomas Nelson,1400208122,9781404110823,Hardcover Nonfiction,2019-03-17,3
1480,SPEARHEAD,Adam Makos,Ballantine,0804176728,9780804176729,Hardcover Nonfiction,2019-03-17,2
1481,SAY NOTHING,Patrick Radden Keefe,Doubleday,0385521316,9780385521314,Hardcover Nonfiction,2019-03-17,1
1482,BAD BLOOD,John Carreyrou,Knopf,152473165X,9781524731656,Hardcover Nonfiction,2019-03-17,20
1483,THE UNINHABITABLE EARTH,David Wallace-Wells,Tim Duggan,0525576703,9780525576709,Hardcover Nonfiction,2019-03-17,2
1484,THE SOURCE OF SELF-REGARD,Toni Morrison,Knopf,0525521038,9780525521037,Hardcover Nonfiction,2019-03-17,3
1485,THE FIRST CONSPIRACY,Brad Meltzer and Josh Mensch,Flatiron,1250130336,9781250130334,Hardcover Nonfiction,2019-03-17,8
1486,IM,Isaac Mizrahi,Flatiron,1250074088,9781250074089,Hardcover Nonfiction,2019-03-17,1
1487,LEADERSHIP,Doris Kearns Goodwin,Simon & Schuster,1476795924,9781476795928,Hardcover Nonfiction,2019-03-17,20
1488,THE EMPIRE AND THE FIVE KINGS,Bernard-Henri Lévy,Holt,1250203015,9781250203014,Hardcover Nonfiction,2019-03-17,1
1489,ASTROPHYSICS FOR PEOPLE IN A HURRY,Neil deGrasse Tyson,Norton,0393609391,9780393609394,Hardcover Nonfiction,2019-03-17,83
1490,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Trade Fiction Paperback,2019-03-17,26
1491,THE HUNTRESS,Kate Quinn,Morrow,0062740377,9780062740373,Trade Fiction Paperback,2019-03-17,1
1492,THE LOST GIRLS OF PARIS,Pam Jenoff,Park Row,0778330273,9780778330271,Trade Fiction Paperback,2019-03-17,5
1493,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman,Penguin,0735220697,9780735220690,Trade Fiction Paperback,2019-03-17,39
1494,THE IMMORTALISTS,Chloe Benjamin,Putnam,073521509X,9780735215092,Trade Fiction Paperback,2019-03-17,4
1495,SOLD ON A MONDAY,Kristina McMorris,Sourcebooks Landmark,1492663999,9781492663997,Trade Fiction Paperback,2019-03-17,13
1496,LESS,Andrew Sean Greer,Back Bay,031631613X,9780316316132,Trade Fiction Paperback,2019-03-17,41
1497,AN AMERICAN MARRIAGE,Tayari Jones,Algonquin,1616208686,9781616208684,Trade Fiction Paperback,2019-03-17,4
1498,JUROR #3,James Patterson and Nancy Allen,Grand Central,1538760770,9781538760772,Trade Fiction Paperback,2019-03-17,3
1499,THE OTHER WOMAN,Daniel Silva,Harper,0062834940,9780062834942,Trade Fiction Paperback,2019-03-17,1
1500,THEN SHE WAS GONE,Lisa Jewell,Atria,1501154656,9781501154652,Trade Fiction Paperback,2019-03-17,9
1501,THE POWER,Naomi Alderman,Back Bay,0316547603,9780316547604,Trade Fiction Paperback,2019-03-17,6
1502,MILK AND HONEY,Rupi Kaur,Andrews McMeel,144947425X,9781449474256,Trade Fiction Paperback,2019-03-17,151
1503,I WAS ANASTASIA,Ariel Lawhon,Anchor,1101973315,9781101973318,Trade Fiction Paperback,2019-03-17,1
1504,PACHINKO,Min Jin Lee,Grand Central,1455563927,9781455563920,Trade Fiction Paperback,2019-03-17,48
1505,BORN A CRIME,Trevor Noah,Spiegel & Grau,0399588191,9780399588198,Paperback Nonfiction,2019-03-17,3
1506,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2019-03-17,42
1507,I'LL BE GONE IN THE DARK,Michelle McNamara,Harper Perennial,0062319795,9780062319791,Paperback Nonfiction,2019-03-17,1
1508,WHITE FRAGILITY,Robin DiAngelo,Beacon Press,0807047414,9780807047415,Paperback Nonfiction,2019-03-17,34
1509,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2019-03-17,19
1510,KILLERS OF THE FLOWER MOON,David Grann,Vintage,0307742482,9780307742483,Paperback Nonfiction,2019-03-17,48
1511,THE INNOCENT MAN,John Grisham,Bantam/Dell,0385340915,9780385340915,Paperback Nonfiction,2019-03-17,51
1512,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2019-03-17,27
1513,THE RADIUM GIRLS,Kate Moore,Sourcebooks,1492650951,9781492650959,Paperback Nonfiction,2019-03-17,5
1514,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2019-03-17,142
1515,SHOE DOG,Phil Knight,Scribner,1501135929,9781501135927,Paperback Nonfiction,2019-03-17,33
1516,THE COLLECTED SCHIZOPHRENIAS,Esmé Weijun Wang,Graywolf,1555978274,9781555978273,Paperback Nonfiction,2019-03-17,4
1517,KID GLOVES,Lucy Knisley,First Second,1626728089,9781626728080,Paperback Nonfiction,2019-03-17,1
1518,THE POWER OF HABIT,Charles Duhigg,Random House,081298160X,9780812981605,Paperback Nonfiction,2019-03-17,127
1519,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2019-03-17,204
1520,"GIRL, WASH YOUR FACE",Rachel Hollis,Thomas Nelson,1400201659,9781400201655,Advice How-To and Miscellaneous,2019-03-17,47
1521,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2019-03-17,155
1522,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,HarperOne/HarperCollins,0062457713,9780062457714,Advice How-To and Miscellaneous,2019-03-17,116
1523,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2019-03-17,161
1524,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2019-03-17,270
1525,DARE TO LEAD,Brené Brown,Random House,0399592520,9780399592522,Advice How-To and Miscellaneous,2019-03-17,8
1526,IT'S NOT SUPPOSED TO BE THIS WAY,Lysa TerKeurst,Thomas Nelson,0718039858,9780718039851,Advice How-To and Miscellaneous,2019-03-17,11
1527,SALT FAT ACID HEAT,Samin Nosrat.,Simon & Schuster,1476753830,9781476753836,Advice How-To and Miscellaneous,2019-03-17,20
1528,DREYER'S ENGLISH,Benjamin Dreyer,Random House,0812995708,9780812995701,Advice How-To and Miscellaneous,2019-03-17,5
1529,SPARK JOY,Marie Kondo,Ten Speed,1607749726,9781607749721,Advice How-To and Miscellaneous,2019-03-17,22
1530,THE GOOD EGG,Jory John.,HarperCollins,0062866001,9780062866004,Picture Books,2019-03-17,3
1531,THE BAD SEED,Jory John.,HarperCollins,006246776X,9780062467768,Picture Books,2019-03-17,2
1532,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2019-03-17,174
1533,HOW TO CATCH A LEPRECHAUN,Adam Wallace.,Sourcebooks Jabberwocky,1492632910,9781492632917,Picture Books,2019-03-17,11
1534,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2019-03-17,261
1535,P IS FOR PTERODACTYL,Raj Haldar and Chris Carpenter,Sourcebooks Jabberwocky,1492674311,9781492674313,Picture Books,2019-03-17,13
1536,SAY SOMETHING!,Peter H Reynolds,Orchard,0545865034,9780545865036,Picture Books,2019-03-17,1
1537,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2019-03-17,265
1538,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2019-03-17,157
1539,"ROSIE REVERE, ENGINEER",Andrea Beaty,Abrams,1419708457,9781419708459,Picture Books,2019-03-17,153
1540,DOG MAN,Dav Pilkey,Scholastic,1338236571,9781338236576,Series Books,2019-03-17,79
1541,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419727435,9781419727436,Series Books,2019-03-17,520
1542,WINGS OF FIRE,Tui T. Sutherland,Scholastic,0545942209,9780545942201,Series Books,2019-03-17,42
1543,VEGA JANE,David Baldacci,Scholastic,None,9781338263961,Series Books,2019-03-17,3
1544,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2019-03-17,519
1545,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,1338271504,9781338271508,Series Books,2019-03-17,160
1546,WHO WAS/IS . . . ?,Jim Gigliotti and others; various illustrators,Penguin Workshop,0448483203,9780448483207,Series Books,2019-03-17,66
1547,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1534426388,9781534426382,Series Books,2019-03-17,281
1548,TO ALL THE BOYS I'VE LOVED BEFORE,Jenny Han,Simon & Schuster,1442426748,9781442426740,Series Books,2019-03-17,33
1549,FUNJUNGLE,Stuart Gibbs,Simon & Schuster,1534424733,9781534424739,Series Books,2019-03-17,1
1550,THE HATE U GIVE,Angie Thomas,Balzer + Bray,0062498533,9780062498533,Young Adult Hardcover,2019-03-17,105
1551,FIVE FEET APART,Rachael Lippincott with Mikki Daughtry and Tobias Iaconis,Simon & Schuster,1534437339,9781534437333,Young Adult Hardcover,2019-03-17,13
1552,ON THE COME UP,Angie Thomas,Balzer + Bray,None,9780062498564,Young Adult Hardcover,2019-03-17,4
1553,DEAR EVAN HANSEN: THE NOVEL,"Val Emmich with Steven Levenson, Benj Pasek & Justin Paul",Poppy,None,9780316420235,Young Adult Hardcover,2019-03-17,21
1554,"THE FORK, THE WITCH, AND THE WORM",Christopher Paolini with Angela Paolini,Knopf,1984894862,9781984894861,Young Adult Hardcover,2019-03-17,9
1555,GIRLS OF PAPER AND FIRE,Natasha Ngan,jimmy patterson,0316530409,9780316530408,Young Adult Hardcover,2019-03-17,10
1556,THE WICKED KING,Holly Black,"Little, Brown",None,9780316487139,Young Adult Hardcover,2019-03-17,4
1557,KING OF SCARS,Leigh Bardugo,Imprint,1250142288,9781250142283,Young Adult Hardcover,2019-03-17,5
1558,CHILDREN OF BLOOD AND BONE,Tomi Adeyemi,Holt,1250170974,9781250170972,Young Adult Hardcover,2019-03-17,52
1559,TWO CAN KEEP A SECRET,Karen M McManus,Delacorte,1524714720,9781524714727,Young Adult Hardcover,2019-03-17,8
1560,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219117,9780735219113,Combined Print and E-Book Fiction,2019-02-17,21
1561,VENGEANCE ROAD,Christine Feehan,Berkley,0451490150,9780451490155,Combined Print and E-Book Fiction,2019-02-17,1
1562,THE LOST GIRLS OF PARIS,Pam Jenoff,Park Row,0778330273,9780778330271,Combined Print and E-Book Fiction,2019-02-17,1
1563,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Combined Print and E-Book Fiction,2019-02-17,21
1564,THE WRONG HIGHLANDER,Lynsay Sands,Avon,0062469002,9780062469007,Combined Print and E-Book Fiction,2019-02-17,1
1565,AN ANONYMOUS GIRL,Greer Hendricks and Sarah Pekkanen,St. Martin's,1250133742,9781250133748,Combined Print and E-Book Fiction,2019-02-17,4
1566,THE RECKONING,John Grisham,Doubleday,0385544154,9780385544153,Combined Print and E-Book Fiction,2019-02-17,15
1567,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman,Penguin,0735220697,9780735220690,Combined Print and E-Book Fiction,2019-02-17,24
1568,LIAR LIAR,James Patterson and Candice Fox,"Little, Brown",0316418242,9780316418249,Combined Print and E-Book Fiction,2019-02-17,3
1569,FREE,Kristen Ashley,Kristen Ashley,None,A00B07K8WXXL8,Combined Print and E-Book Fiction,2019-02-17,1
1570,MAGIC HOUR,Kristin Hannah,Ballantine,0345490932,9780345490933,Combined Print and E-Book Fiction,2019-02-17,1
1571,CRUCIBLE,James Rollins,Morrow,None,9780062381804,Combined Print and E-Book Fiction,2019-02-17,2
1572,JUDGMENT,Joseph Finder,Dutton,1101985828,9781101985823,Combined Print and E-Book Fiction,2019-02-17,1
1573,TURNING POINT,Danielle Steel,Delacorte,0399179364,9780399179365,Combined Print and E-Book Fiction,2019-02-17,4
1574,OUT OF THE DARK,Gregg Hurwitz,Minotaur,1250120446,9781250120441,Combined Print and E-Book Fiction,2019-02-17,1
1575,BECOMING,Michelle Obama,Crown,1524763136,9781524763138,Combined Print and E-Book Nonfiction,2019-02-17,12
1576,EDUCATED,Tara Westover,Random House,039959051X,9780399590511,Combined Print and E-Book Nonfiction,2019-02-17,50
1577,TEAM OF VIPERS,Cliff Sims,Thomas Dunne/St. Martin’s,125022389X,9781250223890,Combined Print and E-Book Nonfiction,2019-02-17,1
1578,FROM THE GROUND UP,Howard Schultz with Joanne Gordon,Random House,0525509445,9780525509448,Combined Print and E-Book Nonfiction,2019-02-17,1
1579,LET ME FINISH,Chris Christie with Ellis Henican,Hachette,0316421790,9780316421799,Combined Print and E-Book Nonfiction,2019-02-17,1
1580,BAD BLOOD,John Carreyrou,Knopf,1524731668,9781524731663,Combined Print and E-Book Nonfiction,2019-02-17,26
1581,THE FIRST CONSPIRACY,Brad Meltzer and Josh Mensch,Flatiron,1250130336,9781250130334,Combined Print and E-Book Nonfiction,2019-02-17,4
1582,SAPIENS,Yuval Noah Harari,Harper,0062316117,9780062316110,Combined Print and E-Book Nonfiction,2019-02-17,58
1583,WOMEN ROWING NORTH,Mary Pipher,Bloomsbury,1632869608,9781632869609,Combined Print and E-Book Nonfiction,2019-02-17,3
1584,THE TRUTHS WE HOLD,Kamala Harris,Penguin Press,0525560718,9780525560715,Combined Print and E-Book Nonfiction,2019-02-17,4
1585,THE LIBRARY BOOK,Susan Orlean,Simon & Schuster,1476740186,9781476740188,Combined Print and E-Book Nonfiction,2019-02-17,11
1586,SHAMELESS,Nadia Bolz-Weber,Convergent,1601427581,9781601427588,Combined Print and E-Book Nonfiction,2019-02-17,1
1587,A SERIAL KILLER'S DAUGHTER,Kerri Rawson,Thomas Nelson,1400201764,9781400201761,Combined Print and E-Book Nonfiction,2019-02-17,1
1588,FASCISM: A Warning,Madeleine Albright with Bill Woodward,Harper,0062802208,9780062802200,Combined Print and E-Book Nonfiction,2019-02-17,6
1589,MAID,Stephanie Land,Hachette,0316505110,9780316505116,Combined Print and E-Book Nonfiction,2019-02-17,2
1590,WHERE THE CRAWDADS SING,Delia Owens,Putnam,0735219095,9780735219090,Hardcover Fiction,2019-02-17,22
1591,AN ANONYMOUS GIRL,Greer Hendricks and Sarah Pekkanen,St. Martin's,None,9781250314208,Hardcover Fiction,2019-02-17,4
1592,THE RECKONING,John Grisham,Doubleday,0385544154,9780385544153,Hardcover Fiction,2019-02-17,15
1593,LIAR LIAR,James Patterson and Candice Fox,"Little, Brown",0316418242,9780316418249,Hardcover Fiction,2019-02-17,3
1594,CRUCIBLE,James Rollins,Morrow,0062381784,9780062381781,Hardcover Fiction,2019-02-17,2
1595,FIRE AND BLOOD,George R.R. Martin,Bantam,152479628X,9781524796280,Hardcover Fiction,2019-02-17,11
1596,CIRCE,Madeline Miller,"Little, Brown",0316556343,9780316556347,Hardcover Fiction,2019-02-17,9
1597,TURNING POINT,Danielle Steel,Delacorte,0399179356,9780399179358,Hardcover Fiction,2019-02-17,4
1598,THE ONLY WOMAN IN THE ROOM,Marie Benedict,Sourcebooks Landmark,1492666866,9781492666868,Hardcover Fiction,2019-02-17,4
1599,DEVOTIONS,Mary Oliver,Penguin Press,0399563245,9780399563249,Hardcover Fiction,2019-02-17,1
1600,THE NEW IBERIA BLUES,James Lee Burke,Simon & Schuster,1501176870,9781501176876,Hardcover Fiction,2019-02-17,4
1601,NINE PERFECT STRANGERS,Liane Moriarty,Flatiron,1250069823,9781250069825,Hardcover Fiction,2019-02-17,13
1602,EVERY BREATH,Nicholas Sparks,Grand Central,1538728524,9781538728529,Hardcover Fiction,2019-02-17,16
1603,JUDGMENT,Joseph Finder,Dutton,110198581X,9781101985816,Hardcover Fiction,2019-02-17,1
1604,OUT OF THE DARK,Gregg Hurwitz,Minotaur,125012042X,9781250120427,Hardcover Fiction,2019-02-17,1
1605,BECOMING,Michelle Obama,Crown,1524763136,9781524763138,Hardcover Nonfiction,2019-02-17,12
1606,EDUCATED,Tara Westover,Random House,0399590501,9780399590504,Hardcover Nonfiction,2019-02-17,50
1607,FROM THE GROUND UP,Howard Schultz with Joanne Gordon,Random House,0525509445,9780525509448,Hardcover Nonfiction,2019-02-17,1
1608,TEAM OF VIPERS,Cliff Sims,Thomas Dunne/St. Martin’s,125022389X,9781250223890,Hardcover Nonfiction,2019-02-17,1
1609,LET ME FINISH,Chris Christie with Ellis Henican,Hachette,0316421790,9780316421799,Hardcover Nonfiction,2019-02-17,1
1610,THE FIRST CONSPIRACY,Brad Meltzer and Josh Mensch,Flatiron,1250130336,9781250130334,Hardcover Nonfiction,2019-02-17,4
1611,WOMEN ROWING NORTH,Mary Pipher,Bloomsbury,1632869608,9781632869609,Hardcover Nonfiction,2019-02-17,3
1612,THE TRUTHS WE HOLD,Kamala Harris,Penguin Press,0525560718,9780525560715,Hardcover Nonfiction,2019-02-17,4
1613,BAD BLOOD,John Carreyrou,Knopf,152473165X,9781524731656,Hardcover Nonfiction,2019-02-17,16
1614,THE LIBRARY BOOK,Susan Orlean,Simon & Schuster,1476740186,9781476740188,Hardcover Nonfiction,2019-02-17,12
1615,SHAMELESS,Nadia Bolz-Weber,Convergent,1601427581,9781601427588,Hardcover Nonfiction,2019-02-17,1
1616,MAID,Stephanie Land,Hachette,0316505110,9780316505116,Hardcover Nonfiction,2019-02-17,2
1617,THE POINT OF IT ALL,"Charles Krauthammer,",Crown Forum,1984825488,9781984825483,Hardcover Nonfiction,2019-02-17,9
1618,INHERITANCE,Dani Shapiro,Knopf,1524732710,9781524732714,Hardcover Nonfiction,2019-02-17,3
1619,THE HEARTBEAT OF WOUNDED KNEE,David Treuer,Riverhead,1594633150,9781594633157,Hardcover Nonfiction,2019-02-17,2
1620,THE TATTOOIST OF AUSCHWITZ,Heather Morris,Harper,0062797158,9780062797155,Trade Fiction Paperback,2019-02-17,22
1621,THE LOST GIRLS OF PARIS,Pam Jenoff,Park Row,0778330273,9780778330271,Trade Fiction Paperback,2019-02-17,1
1622,ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman,Penguin,0735220697,9780735220690,Trade Fiction Paperback,2019-02-17,35
1623,LESS,Andrew Sean Greer,Back Bay,031631613X,9780316316132,Trade Fiction Paperback,2019-02-17,37
1624,THE HOUSE NEXT DOOR,James Patterson,Grand Central,1538713896,9781538713891,Trade Fiction Paperback,2019-02-17,4
1625,MILK AND HONEY,Rupi Kaur,Andrews McMeel,144947425X,9781449474256,Trade Fiction Paperback,2019-02-17,147
1626,A DOG'S WAY HOME,W Bruce Cameron,Forge,1250301890,9781250301895,Trade Fiction Paperback,2019-02-17,10
1627,THE WIFE BETWEEN US,Greer Hendricks and Sarah Pekkanen,St. Martin's,1250130948,9781250130945,Trade Fiction Paperback,2019-02-17,13
1628,THE PROPOSAL,Jasmine Guillory,Berkley,0399587683,9780399587689,Trade Fiction Paperback,2019-02-17,2
1629,THE SUN AND HER FLOWERS,Rupi Kaur,Andrews McMeel,1449486797,9781449486792,Trade Fiction Paperback,2019-02-17,70
1630,THE POWER,Naomi Alderman,Back Bay,0316547603,9780316547604,Trade Fiction Paperback,2019-02-17,4
1631,PACHINKO,Min Jin Lee,Grand Central,1455563927,9781455563920,Trade Fiction Paperback,2019-02-17,46
1632,THEN SHE WAS GONE,Lisa Jewell,Atria,1501154656,9781501154652,Trade Fiction Paperback,2019-02-17,5
1633,ONE DAY IN DECEMBER,Josie Silver,Broadway,0525574689,9780525574682,Trade Fiction Paperback,2019-02-17,9
1634,SOLD ON A MONDAY,Kristina McMorris,Sourcebooks Landmark,1492663999,9781492663997,Trade Fiction Paperback,2019-02-17,12
1635,SAPIENS,Yuval Noah Harari,Harper Perennial,0062316117,9780062316110,Paperback Nonfiction,2019-02-17,38
1636,FASCISM: A Warning,Madeleine Albright with Bill Woodward,Harper Perennial,0062802208,9780062802200,Paperback Nonfiction,2019-02-17,1
1637,WHITE FRAGILITY,Robin DiAngelo,Beacon Press,0807047414,9780807047415,Paperback Nonfiction,2019-02-17,30
1638,THE BODY KEEPS THE SCORE,Bessel van der Kolk,Penguin,0143127748,9780143127741,Paperback Nonfiction,2019-02-17,15
1639,THE INNOCENT MAN,John Grisham,Bantam/Dell,0385340915,9780385340915,Paperback Nonfiction,2019-02-17,47
1640,GRIT,Angela Duckworth,Scribner,1501111116,9781501111112,Paperback Nonfiction,2019-02-17,23
1641,JUST MERCY,Bryan Stevenson,Spiegel & Grau,081298496X,9780812984965,Paperback Nonfiction,2019-02-17,138
1642,KILLERS OF THE FLOWER MOON,David Grann,Vintage,0307742482,9780307742483,Paperback Nonfiction,2019-02-17,44
1643,BEING MORTAL,Atul Gawande,Picador,1250076226,9781250076229,Paperback Nonfiction,2019-02-17,71
1644,THE LAST BLACK UNICORN,Tiffany Haddish,Gallery,1501181831,9781501181832,Paperback Nonfiction,2019-02-17,1
1645,HILLBILLY ELEGY,J.D. Vance,Harper,0062300555,9780062300553,Paperback Nonfiction,2019-02-17,31
1646,"THINKING, FAST AND SLOW",Daniel Kahneman,"Farrar, Straus & Giroux",0374533555,9780374533557,Paperback Nonfiction,2019-02-17,200
1647,GO AHEAD IN THE RAIN: NOTES TO A TRIBE CALLED QUEST,Hanif Abdurraqib,University of Texas,1477316485,9781477316481,Paperback Nonfiction,2019-02-17,1
1648,SHOE DOG,Phil Knight,Scribner,1501135929,9781501135927,Paperback Nonfiction,2019-02-17,29
1649,BEAUTIFUL BOY,David Sheff,Mariner,1328974715,9781328974716,Paperback Nonfiction,2019-02-17,21
1650,"GIRL, WASH YOUR FACE",Rachel Hollis,Thomas Nelson,1400201659,9781400201655,Advice How-To and Miscellaneous,2019-02-17,43
1651,THE LIFE-CHANGING MAGIC OF TIDYING UP,Marie Kondo,Ten Speed,1607747308,9781607747307,Advice How-To and Miscellaneous,2019-02-17,151
1652,THE SUBTLE ART OF NOT GIVING A F*CK,Mark Manson,HarperOne/HarperCollins,0062457713,9780062457714,Advice How-To and Miscellaneous,2019-02-17,112
1653,YOU ARE A BADASS,Jen Sincero,Running Press,0762447699,9780762447695,Advice How-To and Miscellaneous,2019-02-17,157
1654,IT'S NOT SUPPOSED TO BE THIS WAY,Lysa TerKeurst,Thomas Nelson,0718039858,9780718039851,Advice How-To and Miscellaneous,2019-02-17,7
1655,SPARK JOY,Marie Kondo,Ten Speed,1607749726,9781607749721,Advice How-To and Miscellaneous,2019-02-17,21
1656,SALT FAT ACID HEAT,Samin Nosrat.,Simon & Schuster,1476753830,9781476753836,Advice How-To and Miscellaneous,2019-02-17,16
1657,CAN'T HURT ME,David Goggins,Lioncrest,1544512287,9781544512280,Advice How-To and Miscellaneous,2019-02-17,6
1658,DREYER'S ENGLISH,Benjamin Dreyer,Random House,0812995708,9780812995701,Advice How-To and Miscellaneous,2019-02-17,1
1659,THE FIVE LOVE LANGUAGES,Gary Chapman,Northfield,080241270X,9780802412706,Advice How-To and Miscellaneous,2019-02-17,266
1660,LOVE FROM THE VERY HUNGRY CATERPILLAR,Eric Carle,Grosset & Dunlap,0448489325,9780448489322,Picture Books,2019-02-17,22
1661,THE WONDERFUL THINGS YOU WILL BE,Emily Winfield Martin,Random House,0385376715,9780385376716,Picture Books,2019-02-17,170
1662,PETE THE CAT: VALENTINE'S DAY IS COOL,James Dean and Kimberly Dean,HarperFestival,0062198653,9780062198655,Picture Books,2019-02-17,10
1663,DRAGONS LOVE TACOS,Adam Rubin.,Dial,0803736800,9780803736801,Picture Books,2019-02-17,257
1664,THE DAY THE CRAYONS QUIT,Drew Daywalt.,Philomel,0399255370,9780399255373,Picture Books,2019-02-17,261
1665,P IS FOR PTERODACTYL,Raj Haldar and Chris Carpenter,Sourcebooks Jabberwocky,1492674311,9781492674313,Picture Books,2019-02-17,9
1666,GRUMPY MONKEY,Suzanne Lang.,Random House,0553537865,9780553537864,Picture Books,2019-02-17,8
1667,HELLO LIGHTHOUSE,Sophie Blackall,"Little, Brown",0316362387,9780316362382,Picture Books,2019-02-17,1
1668,SUPERHEROES ARE EVERYWHERE,Kamala Harris,Philomel,1984837494,9781984837493,Picture Books,2019-02-17,4
1669,THE BOOK WITH NO PICTURES,B.J. Novak,Dial,0803741715,9780803741713,Picture Books,2019-02-17,153
1670,DOG MAN,Dav Pilkey,Scholastic,1338236571,9781338236576,Series Books,2019-02-17,75
1671,DIARY OF A WIMPY KID,and   Jeff Kinney,Amulet,1419727435,9781419727436,Series Books,2019-02-17,516
1672,HARRY POTTER,J.K. Rowling,Scholastic,059035342X,9780590353427,Series Books,2019-02-17,515
1673,I SURVIVED,Lauren Tarshis,Scholastic,1338317385,9781338317381,Series Books,2019-02-17,47
1674,CAPTAIN UNDERPANTS,and   Dav Pilkey,Scholastic,1338271504,9781338271508,Series Books,2019-02-17,156
1675,TO ALL THE BOYS I'VE LOVED BEFORE,Jenny Han,Simon & Schuster,1442426748,9781442426740,Series Books,2019-02-17,29
1676,DORK DIARIES,Rachel Renée Russell,Simon & Schuster,1534426388,9781534426382,Series Books,2019-02-17,277
1677,HILO,Judd Winick,Random House,1524714968,9781524714963,Series Books,2019-02-17,1
1678,PERCY JACKSON & THE OLYMPIANS,Rick Riordan,Disney-Hyperion,0786838655,9780786838653,Series Books,2019-02-17,495
1679,WINGS OF FIRE,Tui T. Sutherland,Scholastic,1338214489,9781338214482,Series Books,2019-02-17,40
1680,KING OF SCARS,Leigh Bardugo,Imprint,1250142288,9781250142283,Young Adult Hardcover,2019-02-17,1
1681,THE HATE U GIVE,Angie Thomas,Balzer & Bray,0062498533,9780062498533,Young Adult Hardcover,2019-02-17,101
1682,"THE FORK, THE WITCH, AND THE WORM",Christopher Paolini with Angela Paolini,Knopf,1984894862,9781984894861,Young Adult Hardcover,2019-02-17,5
1683,FIVE FEET APART,Rachael Lippincott with Mikki Daughtry and Tobias Iaconis,Simon & Schuster,1534437339,9781534437333,Young Adult Hardcover,2019-02-17,9
1684,TWO CAN KEEP A SECRET,Karen M McManus,Delacorte,1524714720,9781524714727,Young Adult Hardcover,2019-02-17,4
1685,ONE OF US IS LYING,Karen M. McManus,Delacorte,1524714682,9781524714680,Young Adult Hardcover,2019-02-17,74
1686,A CURSE SO DARK AND LONELY,Brigid Kemmerer,Bloomsbury,1681195089,9781681195087,Young Adult Hardcover,2019-02-17,1
1687,DEAR EVAN HANSEN: THE NOVEL,"Val Emmich with Steven Levenson, Benj Pasek & Justin Paul",Poppy,None,9780316420235,Young Adult Hardcover,2019-02-17,17
1688,CHILDREN OF BLOOD AND BONE,Tomi Adeyemi,Holt,1250170974,9781250170972,Young Adult Hardcover,2019-02-17,48
